"pco_1","pco_2","pco_3","pco_4","pco_5","pco_6","pco_7","pco_8","pco_9","pco_10","pco_11","pco_12","pco_13","pco_14","pco_15","pco_16","pco_17","tree_match"
-65.9912079455259,9.21872039148954,18.7516593478874,32.4118967523053,-4.64007541614614,-19.9197571403324,28.3845067132606,29.2194726680224,29.4829531847546,-17.2623997766848,16.6527223337021,5.24843274523964,3.16124795701814,3.4404246916981,0.334745848300881,-0.825476420665317,-2.66545382625192,"Cardioderma cor"
20.3494578574976,-50.2237196210023,-16.1733638822955,12.8110712608069,-19.3247633628439,3.35472385742445,-8.89102445058032,5.41492064412537,6.62649688367527,3.42650091499383,-3.82831906554058,1.91952476689175,-3.42246448543302,-3.59895025768174,-2.15401861271947,2.56723112054521,-7.20345246309689,"Carollia benkeithi"
20.3032542078253,-50.227118723301,-16.3280167962752,12.7345817195612,-19.5692280598838,2.71504615071973,-8.97169861767636,4.61503957858543,6.84813087988914,2.69568578915568,-3.72048580973753,1.2647984978384,-4.13800593911309,-4.08531603914442,-1.79417644662381,2.01423232407184,-7.48177495738048,"Carollia brevicauda"
20.3441424501195,-50.2098722446634,-16.1977190193747,12.8044368963194,-19.3949933818952,3.1544964888758,-8.93772498973207,5.11289414141829,6.73370092077,3.13151480516998,-3.78432802374904,1.62253759725915,-3.66305288038591,-3.80308656192331,-1.98641342132438,2.30331875402311,-7.34096771426162,"Carollia castanea"
20.2390573813325,-50.1849447712821,-16.5211541689445,12.6494090467019,-19.9180278809345,1.77773215284704,-9.13390390923598,3.38626766803403,7.21880621179826,1.54642077581193,-3.5671457096758,0.204242181713776,-5.12033032369567,-4.73390051205428,-1.21900912011404,1.09353778698181,-7.80310851421562,"Carollia manu"
20.2516225944422,-50.2009486553277,-16.4495505407141,12.6620515408083,-19.7507918616255,2.29141624781374,-9.03996501719032,4.17840714098906,6.98185645672958,2.31705127236624,-3.7056012685636,0.973501559838335,-4.5650754937963,-4.30124829628484,-1.66964965425091,1.74346047451362,-7.59463592211692,"Carollia perspicillata"
20.2507015718643,-50.2086575759612,-16.4859894771092,12.6588475839034,-19.8465266321046,2.04579657680749,-9.09555921568778,3.79789905323088,7.11049683985527,1.94772321461399,-3.64574175990754,0.60317063802494,-4.84586650833913,-4.52144679260881,-1.45769748676331,1.44924956951788,-7.70903391368859,"Carollia sowelli"
20.2024550805624,-50.1131898107537,-16.5784066769518,12.5518590001263,-20.0116446027255,1.3669235486499,-9.11523719772692,2.90150464421398,7.29045294929572,1.17147162679911,-3.4663103547382,-0.117766647253137,-5.49539706996946,-4.94803467908774,-1.03877556522102,0.836916640497299,-7.84531076353825,"Carollia subrufa"
-59.7155216013069,-6.33176657727588,-23.0224034057631,-40.1417742995682,0.875056599004938,-9.26896847169689,13.1209161846985,3.64915914012579,-5.9569331791308,6.01633904980687,3.70091626050799,8.53565211028645,-15.195005954128,-8.56068781406078,-1.10696759310589,2.61468919164429,-0.0398019945429073,"Casinycteris argynnis"
-59.857244914589,-6.15180338368916,-22.9194541422637,-40.2257068104507,1.03469390116424,-8.90711655589662,12.8133127977991,3.81291366860634,-5.62197761849848,5.95638222009084,3.55183832430645,8.29650387067021,-15.689070700549,-8.13211346877507,-1.05485543525943,2.6593981154956,0.346377979958285,"Casinycteris campomaanensis"
25.1446531547405,-41.6720082709806,9.22761532708595,3.55407902049848,28.0793732254599,11.2877446279174,12.8504141052438,-2.17898079735014,-7.23595828675658,-5.29627273484968,4.15957257237368,-5.53246627107698,-0.40872867362994,-0.464421738983027,6.29541195769993,1.91593695711186,-1.48885273337439,"Centronycteris centralis"
25.1126060100635,-41.9078849145994,9.05338849774518,3.590100068212,27.8944448589438,11.3606181950116,12.8839111644529,-1.98381865694917,-7.34057681401046,-5.12279263752322,4.17836728319889,-5.31649075946407,-0.508913655835317,-0.597051182241015,6.22682487215437,1.54773491032727,-1.5542438617352,"Centronycteris maximiliani"
21.518476051547,-50.2128255076588,-11.2017121379802,12.0902074362539,-10.8773156874148,12.3510250554767,-4.61837322401329,15.9784230609212,-0.967487002471309,11.017536993763,-2.13689421482185,8.03662700405895,6.38888673102293,5.05868837479302,-4.35328274061496,5.84276568593758,4.57971094625743,"Centurio senex"
35.447855291652,10.1675437550815,26.1366711348244,-14.1125630950147,0.184381134979061,-18.4860188634677,-17.4337564413169,7.37639215360867,2.04732993956356,9.25652340935916,-0.185516384551074,5.38796258928315,1.73256855482322,-0.526233284300412,4.94365467499654,-7.21124734913298,1.0443712193029,"Chaerephon aloysiisabaudiae"
34.0203415559037,-0.767354399941274,28.8265733703397,-12.5727787282194,15.0119135764869,-18.7168718230947,-13.6795029509401,-1.24017762400335,8.72700412966194,7.74531296884988,-3.92347460958852,7.67991516676848,0.226161214555921,-1.20952093334693,-2.75551677368133,-9.91632808271507,0.301550666043787,"Chaerephon ansorgei"
35.5222947794316,10.5922195079975,26.0458679205487,-14.1931653789084,-0.597351071166857,-18.2669363997124,-17.4622175733613,7.90787074366574,1.40288821722667,9.09509672657983,0.227427551325508,4.8882160059003,1.7712861281143,-0.481924315018126,5.61334344695355,-6.80070237251938,1.03056271109764,"Chaerephon atsinanana"
34.4477128091397,2.55843126349032,27.9753815963379,-12.9662338007368,11.0878691956306,-19.0679683983036,-15.0710097462183,0.960819084498862,7.53314231921951,8.67263916335849,-3.26636898549055,7.68857119682278,0.595174880572306,-1.17667133916794,-0.880601658738955,-9.40223551816103,0.360781943961657,"Chaerephon bemmeleni"
34.6925844792781,4.22000482097659,27.695196685835,-13.2752618078022,8.77253373341437,-19.0828832661713,-15.7103303047215,2.38346117906449,6.38986544035029,8.90473591575267,-2.59879690215883,7.26679522915518,0.813980443384611,-1.13326964089396,0.602569875043549,-9.18855242710263,0.429116807051582,"Chaerephon bivittatus"
33.923117095111,-1.35008168345523,28.8412180251596,-12.4244820665921,15.7971435338502,-18.6448892546711,-13.3778163876677,-1.77852179521127,9.09679124167646,7.60303587551335,-4.14064332436795,7.77522185992463,0.17748181996463,-1.17350152417305,-3.32590650323827,-9.88559578627665,0.322669071624119,"Chaerephon bregullae"
35.3193954663079,9.50463695278016,26.150946614542,-13.9075835744133,1.49907578001278,-18.7589037335526,-17.275898111303,6.34792097926133,3.25355569008709,9.51926381365388,-0.965945624285194,6.29835806860728,1.67166353241244,-0.565190186815723,3.67403212444282,-7.73254109764136,1.0866753287757,"Chaerephon chapini"
35.403394507417,10.0796712215696,26.0496836394498,-14.0329468285646,0.432274993737036,-18.5213751329386,-17.369500680813,7.09553046513887,2.3923136312993,9.34373957460251,-0.43513529855122,5.69720780603161,1.73854966002949,-0.513564936096395,4.57377116970536,-7.35540530648592,1.09029081901767,"Chaerephon gallagheri"
33.8371985386668,-1.73113108606555,28.8309740210884,-12.3140180514159,16.3755045856888,-18.6572492897003,-13.2180438588749,-2.13615657279537,9.35287644666216,7.49000096141256,-4.30528482138011,7.8400582192463,0.14018385233169,-1.13683118891733,-3.82849519937471,-9.77450141972268,0.341786140892199,"Chaerephon jobensis"
